miRBase ID(s)	EntrezGene ID
	79026
	4902
	65267
	84336
	100310812
	162
	100873941
	79809
	5174
	114038
	5153
	6738
	5521
	100996465
	55013
	155184
	5878
	105378328
	101929517
	6602
	222662
	2645
	2636
	66037
	4773
	7594
	9610
	53353
	90827
	2113
	257397
	23641
	29997
	728537
	3766
	970
	729956
	39
	56999
	7077
	3909
	100129917
	57082
	746
	100271927
	83853
	101928233
	50804
	10321
	152742
	117177
	255082
	254956
	54918
	79134
	550631
	5050
	29982
	100874206
	124989
	9497
	3558
	26000
	55324
	102723924
	79571
	56061
	84102
	119
	29999
	285989
	387921
	80832
	90338
	839
	5693
	753
	4225
	54088
	4239
	3267
	51225
	51385
	283585
	130355
	8390
	374739
	389763
	136371
	8428
	286887
	390874
	92312
	810
	389761
	1415
	2558
	6141
	4807
	148156
	25798
	84286
	55057
	149620
	51768
	3038
	100506462
	7490
	55671
	10457
	137196
	101927220
	341276
	5319
	84668
	64663
	6119
	2648
	100131655
	751580
	81539
	9348
	54914
	5989
	89801
	55635
	79672
	148113
	55159
	23152
	344022
	10109
	3329
	3257
	440957
	440107
	1973
	344787
	253582
	23507
	166929
	375033
	48
	5619
	166647
	5008
	245938
	4756
	63891
	7767
	151174
	85442
	145200
	347902
	101929780
	100506776
	5476
	56961
	7773
	57575
	1894
	79753
	84978
	1070
	4887
	150572
	100287765
	101927379
	22915
	899
	143187
	60412
	389762
	3381
	344901
	6503
	8704
	9215
	10124
	23166
	5052
	399939
	100379224
	729873
	91523
	102724776
	51696
	55971
	84964
	4116
	445347
	144100
	30819
	100873982
	404201
	282991
	131540
	93436
	284069
	10278
	84503
	171568
	255231
	64866
	79669
	1628
	381
	55526
	79109
	3906
	9589
	26093
	4354
	79884
	10040
	10201
	64927
	101927851
	51246
	57474
	29988
	79587
	83888
	643669
	101929428
	23014
	100874088
	100507487
	9343
	6559
	619455
	84844
	347240
	645188
	100131213
	64648
	105372277
	81607
	169044
	728712
	10224
	256051
	904
	79763
	253264
	1163
	5396
	10915
	5290
	223117
	3316
	84858
	23279
	85019
	91894
	30014
	105373098
	100
	6247
	2271
	100506241
	4919
	24146
	100506551
	4829
	5450
	80177
	26259
	286554
	56975
	79682
	7286
	51016
	5099
	101929926
	124975
	91369
	2555
	1410
	27030
	9509
	1356
	283385
	59343
	5747
	89958
	84650
	5795
	100507246
	546
	9554
	167838
	54455
	354
	606553
	100505978
	6637
	100996324
	100287944
	100506071
	57828
	7957
	257144
	54514
	284695
	7443
	6553
	27094
	2793
	10946
	11274
	123970
	403314
	6748
	149775
	5507
	5444
	6839
	10668
	340273
	441461
	1942
	9546
	23506
	84124
	64127
	7157
	29966
	9479
	729515
	389125
	392843
	47
	79644
	375346
	9429
	23179
	6695
	58510
	80271
	5111
	79137
	652968
	100113403
	79901
	54623
	79144
	84779
	4214
	101928203
	6872
	138474
	5954
	440034
	100873993
	5426
	3692
	246721
	101928707
	100526772
	6792
	143884
	10435
	94137
	5992
	284391
	139081
	9351
	203076
	115362
	54536
	6657
	401588
	5322
	6473
	83873
	81099
	51182
	301
	119679
	119678
	9877
	441155
	54808
	100506195
	101929222
	25978
	284338
	1211
	5655
	79813
	102724368
	7804
	9965
	643847
	55860
	403339
	163050
	115024
	51517
	283297
	10153
	100134938
	148523
	3880
	55552
	347689
	100498859
	79651
	339894
	100128750
	5510
	64816
	89853
	100874194
	28981
	7040
	8844
	55466
	116362
	222171
	3704
	113177
	3707
	440101
	100240734
	65243
	94134
	10454
	9071
	59344
	1262
	548644
	278
	100192420
	5910
	55907
	56894
	3337
	25792
	5563
	113
	54756
	100288797
	100506675
	221785
	9182
	57654
	57446
	351
	399761
	10617
	51465
	55101
	23551
	4126
	166793
	9320
	150379
	22873
	7223
	100132078
	54361
	1517
	101929287
	860
	284325
	5806
	286336
	7769
	55287
	642517
	414212
	64149
	56548
	131920
	706
	140766
	9572
	22925
	3930
	23132
	100130933
	374387
	9391
	9583
	643008
	79169
	100507600
	6626
	11040
	9528
	6259
	3297
	60492
	219285
	6769
	2119
	3768
	10955
	9086
	27329
	10610
	7517
	54328
	5611
	101927686
	10570
	2209
	402381
	81571
	317671
	729264
	92691
	81493
	2125
	54097
	10669
	7067
	100996624
	56903
	79674
	728431
	51741
	55698
	9344
	782
	222658
	8161
	5531
	440434
	84172
	100996671
	10483
	83890
	83874
	4193
	3757
	9890
	4602
	9131
	9841
	9564
	22845
	1456
	100507633
	10924
	100128108
	2850
	84260
	2852
	401463
	55527
	27319
	51271
	624
	5333
	1185
	3698
	3839
	63897
	100505663
	5743
	284565
	2926
	4711
	221806
	400961
	11020
	29115
	336
	3336
	124936
	7049
	3454
	9158
	124454
	192134
	100463486
	246705
	84924
	9967
	23731
	378108
	3953
	3357
	64780
	101927835
	10906
	187
	102546299
	101927450
	55343
	55317
	163859
	8433
	113655
	27287
	104326057
	50
	101927671
	834
	4884
	255877
	11077
	80746
	129138
	317649
	55160
	475
	3838
	5707
	5090
	55095
	56904
	389207
	399814
	201973
	100529241
	5577
	28512
	57179
	55825
	27238
	28987
	991
	118924
	7716
	2192
	219793
	440689
	57453
	148545
	6832
	1018
	100529145
	51105
	147719
	343472
	57216
	388536
	100873165
	9125
	670
	100134934
	84700
	729121
	644767
	102724334
	60312
	4589
	85440
	83861
	55677
	342035
	89887
	3293
	1946
	57106
	100506305
	149297
	140469
	8715
	100093630
	139378
	400224
	9510
	389677
	100652929
	5197
	200916
	23174
	149473
	91750
	84740
	29887
	6886
	114836
	57579
	2642
	5475
	445328
	375940
	401427
	100996301
	30827
	100652824
	3645
	7915
	2528
	100505929
	148867
	55179
	401428
	658
	101927921
	343035
	51142
	2919
	55234
	101928776
	486
	27022
	132430
	54346
	51665
	117289
	51094
	55811
	24149
	374899
	51
	130872
	11260
	100652758
	121536
	54764
	3795
	11005
	50624
	346288
	653464
	140775
	3675
	7076
	102467212
	54682
	101929460
	100533181
	63946
	3421
	2928
	389421
	653820
	196792
	120776
	23041
	10146
	85315
	135892
	26007
	2992
	79834
	148268
	25843
	81570
	100506178
	83447
	5241
	401312
	7296
	256227
	65061
	728752
	64109
	285331
	10744
	8780
	10147
	102724473
	23036
	85458
	135935
	57647
	9104
	115703
	163049
	84310
	4892
	105372367
	9289
	284266
	11147
	402317
	84268
	148266
	101410536
	3213
	8714
	3487
	101927129
	151313
	2128
	137392
	646817
	645051
	729396
	5295
	51368
	284408
	64118
	353376
	51773
	101927112
	390916
	90576
	79658
	441273
	80323
	3141
	25850
	168455
	51204
	8694
	283383
	114804
	144717
	286262
	94107
	5010
	6853
	4791
	55049
	60481
	283682
	105369203
	55686
	5168
	124801
	25861
	9047
	4488
	29761
	10263
	181
	339535
	94032
	23216
	3674
	9947
	1982
	835
	84061
	6329
	575
	27085
	390649
	101927230
	3248
	105374436
	126637
	54436
	495
	390648
	101928751
	6574
	131669
	7062
	80723
	284273
	10156
	102724229
	151126
	28988
	23632
	79934
	8528
	1295
	29916
	2131
	283673
	53826
	10606
	84628
	51014
	53615
	7411
	139735
	401262
	9321
	6725
	2539
	84679
	65010
	64839
	25782
	6426
	7189
	6198
	168417
	53917
	100507501
	51324
	100505609
	101929694
	84874
	10194
	163051
	25972
	131118
	100505718
	222659
	728927
	7408
	728393
	51365
	728419
	5955
	221002
	85455
	7779
	5407
	10586
	120775
	84911
	286187
	91947
	54512
	2255
	28998
	9580
	100287478
	151449
	104355146
	369
	389816
	338
	7114
	10858
	9149
	101927543
	23338
	6641
	3125
	29092
	103344931
	100874012
	101927075
	9181
	729467
	55588
	25914
	10392
	987
	9840
	100128881
	171484
	84316
	57116
	5681
	1949
	105375475
	51386
	2302
	9605
	338811
	284297
	10427
	3020
	112802
	3073
	84315
	1506
	10495
	93474
	80110
	58497
	9550
	1500
	51495
	492311
	286410
	84976
	101929719
	51141
	57210
	51322
	50616
	5710
	102724017
	285190
	84366
	3263
	115353
	6318
	56154
	5276
	1581
	27040
	10513
	81929
	5413
	191
	9814
	100874214
	91966
	64837
	200931
	29063
	51195
	9537
	4034
	11047
	646643
	22832
	353131
	8467
	221092
	28985
	101928778
	255758
	6753
	360205
	389493
	7516
	732275
	9668
	85414
	29970
	100505385
	25929
	93408
	64983
	92822
	730291
	9600
	729224
	55122
	101928744
	10485
	7405
	101928773
	101928270
	284422
	100302736
	51512
	84569
	80032
	11261
	388692
	3624
	100526820
	339669
	56121
	8029
	92797
	9908
	102724357
	83692
	2169
	1491
	5683
	29114
	5498
	10390
	200150
	2669
	5339
	9958
	4055
	92840
	6560
	100316904
	343641
	9050
	388695
	56955
	10319
	285954
	100129845
	103695364
	151790
	129049
	91768
	6529
	10944
	56271
	434
	9666
	114908
	83481
	29117
	10285
	8517
	55630
	29765
	100506827
	386617
	1847
	390054
	55703
	57630
	80149
	9311
	27035
	54760
	92675
	57380
	51167
	9126
	54585
	57591
	4914
	5699
	101929023
	916
	9628
	23538
	105376111
	51091
	283310
	388698
	8623
	284274
	132946
	7381
	339221
	339400
	64710
	10778
	55553
	100506564
	104472714
	49860
	105369423
	2312
	151613
	100874090
	8566
	105372824
	79020
	10298
	80349
	79626
	134083
	9862
	79005
	100534012
	57531
	283677
	79723
	9254
	283111
	2104
	161497
	4151
	6731
	11100
	79679
	127795
	822
	81796
	112714
	90843
	285375
	327
	26083
	729384
	23329
	54867
	3765
	6708
	4836
	10742
	9204
	10664
	64061
	23291
	497189
	131405
	1540
	116211
	5118
	55253
	50999
	1521
	4090
	51377
	80019
	9860
	56898
	284371
	645432
	1937
	27166
	26580
	140947
	27020
	344807
	344018
	64108
	388697
	126638
	58191
	100506888
	1903
	728929
	100533178
	117156
	7572
	51224
	59335
	5608
	148066
	3233
	84959
	257000
	389336
	9889
	1810
	26750
	255783
	9189
	79066
	9945
	116840
	3234
	26017
	55911
	256297
	391013
	4878
	207063
	84634
	55876
	25771
	494188
	3235
	27130
	3232
	132884
	100885780
	1874
	402117
	79777
	151306
	28999
	9448
	23682
	128338
	81544
	286223
	11346
	113802
	4524
	9585
	84891
	8703
	101929526
	121793
	255967
	140885
	6689
	100506421
	27121
	5917
	80125
	57180
	101927565
	57035
	51778
	54741
	728
	64859
	27202
	53832
	9723
	3998
	5718
	5130
	23508
	115704
	9033
	23023
	3776
	171019
	9690
	3817
	390036
	54431
	64852
	5424
	101929504
	4907
	100507564
	100132677
	153129
	282974
	105377652
	286101
	3751
	11148
	10467
	145864
	131377
	57567
	83443
	56130
	133418
	90139
	23590
	57817
	7058
	166815
	285513
	8891
	29851
	79862
	133308
	160287
	2158
	440026
	409
	9929
	59341
	6944
	22861
	8927
	115352
	10384
	286103
	56624
	101
	101928424
	25885
	4301
	27148
	389524
	57617
	10966
	114793
	3423
	101929523
	23173
	54859
	202374
	26167
	643641
	10313
	100127206
	3756
	140032
	63876
	337876
	7251
	103689846
	64421
	113026
	728369
	9188
	79650
	148811
	391627
	728405
	23585
	100287327
	154043
	2822
	100287404
	101927599
	101929010
	1050
	56655
	728386
	100287441
	8985
	386724
	8193
	57711
	101927056
	55423
	5664
	80054
	728400
	100861520
	101060019
	102724321
	286467
	728379
	10003
	11281
	388135
	80975
	1121
	100287364
	4303
	9403
	3164
	5651
	100381270
	100288520
	339324
	51691
	1763
	8676
	56129
	728373
	56124
	105378052
	56253
	54660
	102238594
	101929110
	54766
	147650
	387273
	105379695
	55192
	157922
	7465
	3911
	11140
	11194
	2014
	51338
	56131
	56125
	164633
	164656
	100287513
	3846
	440050
	55954
	57830
	5358
	56128
	374
	6620
	56127
	10272
	9400
	27183
	29767
	2778
	56126
	56132
	169611
	2516
	8527
	161882
	25974
	81611
	2015
	63877
	139322
	118491
	51611
	100529215
	1259
	163933
	657
	995
	79582
	148418
	55607
	124540
	91801
	120146
	5997
	123016
	151234
	26263
	346606
	84848
	9424
	11013
	7041
	23580
	4357
	54518
	79877
	8879
	901
	100533952
	100506233
	130574
	4059
	57495
	84988
	340562
	23284
	93233
	101929586
	9804
	79752
	27233
	100533182
	10020
	170392
	5140
	51693
	9915
	506
	680
	23163
	399949
	722
	5356
	388121
	57717
	26287
	23007
	55591
	64146
	441191
	401145
	56122
	160418
	132
	101929335
	100130827
	64116
	256586
	80263
	71
	101928107
	100133991
	5141
	163033
	441046
	1490
	143162
	2564
	132660
	79025
	2571
	166752
	162962
	2971
	55212
	8468
	26268
	3626
	57187
	57602
	147807
	8464
	90317
	101929412
	150365
	8394
	6006
	55435
	23242
	100131434
	84922
	7103
	152519
	7014
	8291
	7678
	283455
	414245
	6457
	817
	4751
	65249
	100507290
	645142
	150275
	100506126
	101929112
	220441
	147808
	23019
	23234
	2834
	252839
	9891
	92815
	84733
	401431
	78987
	7263
	147968
	51021
	79917
	155066
	101927352
	4943
	84936
	25820
	100132994
	8292
	83931
	5923
	53904
	220032
	1588
	7542
	440533
	387263
	84223
	1748
	7128
	128312
	118812
	11319
	10209
	26519
	645843
	27336
	712
	4641
	6319
	23339
	26034
	3570
	121006
	146771
	10874
	5025
	11128
	4604
	55502
	122876
	23597
	414157
	148713
	112817
	58526
	149603
	51545
	79176
	6169
	65983
	55361
	6633
	140606
	1291
	8453
	162989
	401093
	81
	145957
	55243
	11216
	55274
	56123
	1353
	7321
	1677
	5184
	5594
	79960
	7083
	4298
	23233
	28959
	29903
	54994
	128653
	2304
	105379645
	80329
	6489
	80328
	10517
	83694
	84986
	752
	7100
	100506596
	84418
	152518
	201626
	5662
	146456
	55472
	100130348
	644838
	51136
	338949
	642924
	54814
	701
	101927661
	554226
	221184
	909
	51133
	27128
	345274
	1349
	151658
	10803
	56936
	493861
	949
	121391
	54960
	2146
	2875
	653689
	23178
	978
	389273
	221938
	283989
	51388
	105375166
	1809
	4223
	126299
	1656
	7528
	686
	401498
	9601
	5201
	91355
	101928158
	101927557
	5054
	101927539
	101927755
	90990
	10761
	167681
	64320
	57786
	4296
	105375666
	100506365
	23232
	54532
	2830
	22858
	2588
	7538
	123720
	2045
	7009
	55384
	1747
	26228
	2615
	342909
	2020
	778
	4069
	123096
	3026
	55999
	100289098
	100507389
	283777
	203859
	5308
	2892
	9766
	1814
	25959
	10949
	57685
	164045
	90580
	7766
	55254
	7108
	22875
	79864
	8928
	102546227
	100874032
	285368
	84647
	138948
	285888
	6100
	1621
	1381
	3270
	1054
	100505540
	7730
	100289650
	100037417
	5148
	1652
	7673
	254552
	8864
	10791
	84446
	37
	84206
	6165
	9686
	79177
	390259
	7850
	347853
	85001
	84527
	158830
	6585
	100170229
	645528
	83590
	339230
	79868
	7345
	118670
	340526
	55255
	3600
	101929690
	203197
	26061
	79725
	2953
	388007
	2908
	7479
	374655
	105374344
	340527
	105371766
	340665
	378828
	100379220
	100652749
	58529
	118
	132321
	4951
	145946
	10927
	132320
	93109
	102723641
	10089
	55288
	22853
	728409
	283987
	387642
	101927821
	401138
	4306
	404550
	51534
	4750
	4854
	64798
	55365
	1780
	9737
	101928132
	6137
	119772
	57558
	200035
	125058
	378938
	80135
	26207
	389
	57479
	5271
	4154
	159091
	284541
	23306
	56605
	83985
	144481
	7267
	57222
	159125
	51307
	57466
	64754
	374286
	6799
	83605
	7570
	100289388
	54815
	64860
	283219
	5570
	911
	347862
	331
	100302692
	64743
	8549
	821
	7352
	220202
	53630
	143501
	342666
	53637
	22920
	196996
	990
	6237
	100287704
	100287834
	3948
	124783
	7107
	143502
	101927843
	101928733
	64376
	284080
	54627
	339229
	80007
	28982
	6785
	10401
	101927907
	9175
	91156
	80059
	118672
	7280
	541472
	81575
	101929084
	4650
	7351
	3569
	101929227
	92579
	60684
	2900
	10481
	51202
	158835
	112483
	9673
	23522
	54900
	102724200
	100130480
	125981
	3149
	219899
	25797
	123099
	101927740
	84889
	101927320
	388323
	1486
	5549
	7494
	85359
	3166
	345079
	9455
	57172
	11126
	23476
	51458
	127254
	5138
	8634
	126328
	56850
	6906
	27090
	58506
	4731
	390651
	282996
	2987
	100506930
	9469
	51205
	36
	10623
	55341
	1442
	1444
	4850
	643338
	7007
	2644
	554203
	2572
	23510
	653149
	79589
	27445
	113251
	8192
	9399
	80313
	79135
	3837
	284293
	2913
	84280
	654816
	105378137
	2857
	100507423
	3654
	441531
	219537
	148930
	284454
	131408
	26985
	26145
	4881
	339344
	768211
	339345
	57002
	399715
	85397
	342977
	440068
	55286
	6954
	83640
	114769
	2787
	645037
	6623
	101928358
	4858
	147015
	8471
	149095
	90167
	80895
	53339
	538
	10476
	23464
	340784
	3167
	5539
	79174
	5625
	8277
	27250
	221908
	2527
	2689
	5208
	11158
	8516
	29766
	4898
	151278
	6309
	2804
	23360
	7409
	643161
	80351
	27246
	92482
	10981
	1131
	4240
	7414
	100874035
	57639
	257313
	79703
	5077
	27197
	100874078
	23046
	1964
	9620
	90407
	254158
	100507002
	102723617
	84000
	2244
	5134
	6712
	55260
	84163
	55815
	4606
	283248
	148932
	79822
	2250
	201633
	150147
	6691
	644041
	8926
	79812
	54149
	10534
	123207
	3547
	1346
	5588
	101927495
	285547
	89766
	5274
	55300
	100289635
	255403
	3036
	728378
	23305
	23581
	9246
	55558
	1106
	79441
	255119
	101410542
	7159
	54143
	147381
	253143
	55505
	4299
	54055
	284417
	2801
	10983
	114780
	54103
	10165
	9806
	10418
	100125556
	200810
	5151
	3033
	80325
	10699
	727851
	4522
	344838
	101060233
	1953
	84364
	3588
	6622
	1182
	246312
	102724774
	101929420
	100526664
	58485
	432
	6638
	100873984
	100506915
	26682
	84248
	256646
	23350
	152137
	89797
	131566
	116442
	4121
	5697
	123169
	8427
	442038
	1075
	9129
	57703
	84954
	2548
	284361
	126259
	10974
	59082
	146822
	222256
	643529
	5408
	1527
	112703
	8270
	101926924
	1020
	255654
	101926942
	5634
	9248
	54969
	3363
	51350
	9390
	3587
	60686
	100506060
	23554
	57118
	3455
	5988
	23199
	7323
	100873989
	23625
	2915
	1174
	343450
	100506775
	100506085
	132989
	100506746
	9848
	4988
	2802
	89970
	6603
	9640
	9953
	285598
	168002
	54819
	9196
	4204
	441263
	3760
	442497
	414197
	79591
	10683
	50636
	714
	57556
	10422
	5872
	1443
	23546
	1137
	102723788
	10943
	4642
	729440
	1968
	25961
	353497
	53358
	4082
	5903
	9638
	55559
	203547
	64216
	57000
	2359
	729920
	2358
	2357
	8993
	4621
	1857
	51491
	55778
	10875
	27178
	55432
	644248
	444882
	79083
	60558
	57409
	56649
	130749
	9711
	100652853
	5336
	157378
	339829
	101928882
	641
	105375732
	134510
	400655
	285758
	27010
	9986
	1105
	3559
	100505817
	2632
	6900
	348303
	100128317
	132789
	170394
	5430
	8266
	100506737
	55512
	643
	9902
	100130587
	6772
	63035
	64282
	5778
	7379
	5343
	9643
	51550
	144501
	7037
	7299
	100526771
	54101
	375757
	7478
	10556
	79637
	138151
	353174
	148362
	10402
	5154
	5956
	101927660
	7297
	400966
	79642
	55744
	283149
	55039
	9917
	7145
	54970
	663
	83444
	6317
	2934
	55764
	8840
	344658
	8087
	23368
	255061
	7762
	633
	3083
	144165
	30833
	8228
	83604
	400793
	26502
	105378138
	2115
	89778
	333926
	7535
	2986
	105369984
	192286
	54496
	1212
	79846
	285525
	91010
	23381
	9935
	126068
	55304
	284680
	8821
	51719
	94103
	6819
	10009
	8832
	25814
	22934
	1846
	6713
	84787
	246330
	6522
	3094
	23559
	9722
	10940
	440822
	204219
	81926
	79811
	51480
	23519
	57194
	8905
	5198
	55916
	259217
	425054
	2652
	9288
	64853
	60675
	57568
	9287
	388730
	101929123
	9263
	143379
	27161
	101928069
	2811
	51654
	118460
	7368
	728458
	56648
	8809
	220136
	375056
	6253
	286676
	83641
	92552
	54540
	100506025
	100286979
	64838
	90624
	4615
	79400
	64844
	90120
	100288198
	147699
	54458
	254359
	9324
	6091
	84767
	7761
	101927683
	64579
hsa-mir-7-2	407044
	10961
hsa-mir-1287	100302133
hsa-mir-429	554210
hsa-mir-5697	100847055
hsa-mir-19a	406979
hsa-mir-6791	102465474
hsa-mir-1281	100302237
hsa-mir-1273g	100616145
hsa-mir-4797	100616216
	100147744
hsa-mir-5698	100847024
hsa-mir-6774	102466732
	26807
hsa-mir-6070	102464825
	926
	104266958
	5585
	101927612
	3308
	23335
	815
	96626
	51535
	4744
	26575
	100506679
	80169
	653604
	56521
	25809
	100852410
	2116
	9173
	55225
	54768
	2673
	24140
	5173
	8370
	3716
	51659
	84541
	139105
	116541
	727993
	126961
	84839
	5933
	713
	53371
	51371
	79712
	84070
	582
	92521
	79191
	121551
	23265
	11142
	6534
	6919
	100506215
	55771
	149951
	154150
	103695434
	152185
	25766
	27131
	7786
	8935
	101928475
	94150
	23301
	257194
	5624
	93979
	80162
	2022
	26001
	65258
	5826
	51421
	101927229
	441072
	284577
	284576
	100129278
	646019
	284996
	100852409
	100509894
	93273
	390148
	193629
	51390
	1361
	4983
	357
	89845
	100505783
	101928797
	256815
	402415
	3386
	376497
	83723
	1435
	571
	100379661
	57526
	375337
	84675
	286023
	5316
	4077
	1119
	101928837
	100093698
	25987
	114785
	3554
	2688
	6774
	8034
	79683
	121512
	4134
	100131395
	285489
	55278
	84893
	55181
	102723778
	2168
	101928931
	374946
	100287284
	79918
	3656
	57542
	153571
	85416
	114805
	23609
	7270
	51073
	738
	400242
	2969
	196951
	102723828
	101927363
	5930
	1340
	23405
	105370489
	55486
	103689915
	283518
	220107
	10893
	101930452
	100874074
	54778
	6818
	9639
	79041
	146378
	90874
	83595
	56267
	246777
	64902
	203054
	9352
	56676
	7546
	388011
	8317
	54984
	51727
	5496
	266747
	359845
	9796
	814
	255725
	54938
	196335
	11320
	389799
	101928386
	100775104
	80321
	9718
	8218
	723790
	8125
	7325
	503637
	388969
	337873
	8349
	333932
	8337
	554313
	51199
	5094
	392509
	57538
	27153
	143678
	102723487
	63931
	6010
	23603
	5894
	5725
	80003
	9682
	3184
	57084
	100861542
	129303
	81839
	27101
	100526830
	100526831
	26262
	101928578
	338599
	4065
	201229
	90381
	92667
	55258
	2897
	101927901
	51552
	6390
	1606
	78997
