"mirtarbase","hits"
"mmu-miR-363-5p","242747, 242747, 237823, 110385, 234865, 73181, 73181, 73181, 69564, 56094, 56094, 56078, 56078, 67593, 67593, 56516, 56516, 264134, 264134, 67125, 67125, 268741, 268741, 17254, 217365, 217365, 14699, 14699, 11428, 11428, 19326, 20409, 20409, 76789, 76789, 320184, 320184, 15384, 15384, 216984, 67246, 114304, 114304, 67096, 67096, 230125, 230125, 22138, 67075, 14580, 24015, 67009, 320213, 20017, 
66905, 55982, 28126, 233231, 140481, 26431, 13828, 209354, 56455, 218850, 11799, 20928, 69576, 66356, 207227, 20744, 19017, 67219, 13589, 319430, 194268, 19727, 70784, 18559, 54396, 78323, 22230, 244237, 320590, 272382, 665622, 665596, 14345, 13389, 192986, 67433, 668212, 269604, 67903, 68250, 21933, 94218"
"mmu-miR-365-3p","19211, 98682, 319807, 12874, 242736, 107751, 22359, 16511"
"mmu-miR-367-3p","17968, 20868, 20868, 20868, 66488, 12877, 381438, 381438, 246104, 53604, 12662, 12515, 380608, 72536, 12227, 16192, 628308, 22202, 245368, 266632, 217119"
"mmu-miR-369-3p","17756, 74352, 21412, 20444, 20690, 70484, 54354, 243819, 18997, 78914, 14957, 12905, 56314, 56314, 227693, 65246, 22415, 22411, 70892, 80890, 66950, 66950, 72745, 21678, 21387, 20977, 207352, 19211, 18933, 54712, 18793, 18768, 76303, 18162, 18088, 17309, 72640, 69104, 69104, 107065, 15396, 192231, 15112, 23888, 14586, 14367, 68801, 11941, 55946, 74485, 218100, 72720, 72720, 72720, 21331, 
94281, 66212, 19279, 13863, 194952, 67143, 66254, 320604, 319266, 214133, 17974, 56078, 56444, 18130, 17156, 71375, 94109, 26365, 67053, 83679, 22640, 67902, 56809"
"mmu-miR-369-5p","15950"
"mmu-miR-370-3p","12168, 109459, 13435, 19317, 102436, 102436, 56717, 83557, 242785, 242785, 70472, 70472, 269629, 83674, 13109, 22414, 53881, 78581, 241919, 380614, 227526, 381990, 73902, 21814"
"mmu-miR-374b-5p","17756, 74352, 22648, 21412, 70484, 54354, 243819, 18997, 78914, 224224, 14957, 12905, 56314, 56314, 227693, 65246, 22415, 22411, 70892, 80890, 66950, 66950, 72745, 21678, 21387, 20977, 207352, 19211, 18933, 54712, 18793, 18768, 56426, 76303, 18162, 18088, 72640, 69104, 69104, 107065, 231876, 15396, 192231, 23888, 14367, 333605, 212943, 216238, 76898, 11941, 55946, 74485, 72720, 72720, 72720, 
21331, 20451, 94281, 19279, 13863, 194952, 433365, 66254, 319266, 214133, 17974, 78752, 56078, 56444, 18130, 240396, 17156, 94109, 26365, 67053, 22640, 58208, 67902, 56809, 17878"
"mmu-miR-374c-5p","20690, 54354, 14957, 14957, 14957, 14957, 277939, 80890, 21678, 20476, 320213, 320213, 58235, 270086, 270086, 269702, 269702, 72413, 15112, 14586, 229900, 229900, 68801, 66212, 68493, 66254, 320604, 78748, 78748, 11517, 69900, 320712, 26365, 83679, 216134, 192174, 107528, 77219"
"mmu-miR-375-3p","230484, 12261, 16452, 68465, 14489, 14489, 258186, 22601, 22601, 15572, 244448, 230700, 230700, 230700, 11641, 23969, 14245, 98417, 11990, 16785, 228026"
"mmu-miR-376a-3p","18538, 14768"
"mmu-miR-376b-3p","93728, 18768, 239170, 239170, 233490, 13496, 12772, 21761, 22720, 66839, 67028, 56314, 80859, 20848, 15430"
"mmu-miR-376c-3p","100043468, 240034, 74147, 19277, 75805, 237213, 14395, 14365, 381405, 381405, 268741, 268741, 72776, 72776, 108841, 108841, 50501, 50501, 241159, 16513, 16513, 11877, 11877, 66439, 66439, 66439, 103573, 103573, 93765, 93765, 18759, 211945, 50758, 69743, 69035, 20449, 20449, 26401, 116939, 74090, 105148, 14464, 55936, 213402, 71979, 20147, 52187, 240752, 15980, 207785, 52150, 13828, 216516, 
654812, 241688"
"mmu-miR-377-3p","94214, 94214, 94214, 94214, 94214, 270669, 270669, 270669, 270669, 50758, 50758, 50758, 215113, 56410, 56410, 56410, 11863, 11863, 11863, 11863, 11863, 74559, 74559, 74559, 74559, 72805, 72805, 72805, 68910, 68910, 68910, 68910, 70605, 70605, 70605, 70605, 319481, 319481, 319481, 22158, 22158, 192289, 192289, 192289, 20466, 20466, 71774, 71774, 72486, 72486, 72486, 72486, 223864, 223864, 
228413, 228413, 228413, 73181, 73181, 73181, 16409, 16409, 16409, 16009, 16009, 15959, 15959, 667370, 667370, 241289, 241289, 241289, 241289, 71932, 71932, 71932, 71932, 12500, 12500, 12500, 12479, 76138, 76138, 76138, 76138, 76138, 94332, 94332, 94332, 442801, 442801, 442801, 442801, 68262, 68262, 68262, 223970, 109050, 109050, 109050, 109050, 76178, 76178, 76178, 241688, 241688, 71131, 71131, 
71131, 102193, 102193, 102193, 67095, 67095, 67095, 67095, 74868, 74868, 223918, 223918, 223918, 20750, 24060, 24060, 55948, 55948, 55948, 52398, 214968, 107767, 320311, 226525, 226525, 226525, 75210, 75210, 66849, 66849, 213783, 213783, 227120, 227120, 227120, 94227, 94227, 94227, 319207, 319207, 319207, 18505, 18505, 18505, 18505, 18491, 18491, 18491, 56349, 56349, 56349, 77697, 77697, 16975, 
16975, 16975, 16975, 209707, 209707, 209707, 243621, 243621, 243621, 227195, 227195, 227195, 11991, 192231, 232313, 232313, 232313, 223827, 333433, 333433, 51886, 51886, 51886, 51886, 242506, 242506, 242506, 242506, 66306, 66306, 239170, 239170, 239170, 239170, 239170, 68303, 13845, 13845, 13845, 77683, 77683, 77683, 13555, 13555, 13555, 67102, 67102, 67102, 67102, 12953, 12953, 12953, 233824, 
224796, 224796, 224796, 224796, 76707, 67006, 67006, 12340, 12340, 12340, 170770, 170770, 170770, 246103, 246103, 246103, 11920, 11920, 11920, 11920, 56298, 56298, 56298, 11909, 238247, 11492, 11492, 11492, 381405, 381405, 381405, 21429, 21429, 21429, 21429, 21938, 21938, 21938, 242409, 242409, 242409, 242409, 215335, 215335, 53901, 53901, 53901, 30939, 30939, 70584, 70584, 241989, 433904, 433904, 
100465, 100465, 66890, 72656, 77040, 329910, 329910, 16969, 320538, 320538, 320538, 230917, 230917, 230917, 26570, 26570, 26570, 20355, 78757, 78757, 72999, 72999, 22779, 22779, 320191, 320191, 56809, 56809, 231991, 231991, 231991, 239857, 239857, 239857, 239857, 12217, 12217, 11842, 11842, 11842, 68743, 328977, 328977, 208748, 208748, 208748, 208748, 18607, 18607, 14417, 14417, 14417, 238037, 
238037, 622675, 622675, 621976, 621976, 621976, 233532, 233532, 210094, 83436, 83436, 69227, 69227, 69227, 20511, 20511, 101401, 101401, 18640, 70640, 70640, 16443, 228410, 67588, 67588, 56741, 56741, 236915, 236915, 320024, 665998, 665998, 215789, 20339, 245049, 22337, 58996, 76976, 231986, 321003, 109270, 217893, 244421, 16456, 26888, 13661, 11552, 71742, 22035, 21407, 18534, 20586, 252837, 
16492, 11479, 81004, 277414, 23821, 109042, 54713, 93739"
"mmu-miR-378a-3p","18181, 57890, 211329, 81489, 12892, 407812, 407812, 11754, 11754, 66491, 21938, 21814, 64293, 22099, 209737, 171463, 319955, 212986, 245474, 15040, 12983, 230098, 2737, 26413"
"mmu-miR-378b","211329, 100189605, 100039054, 100039008, 100039150, 100039116, 100039206, 100039028, 74106, 12156, 319880, 94227"
"mmu-miR-379-5p","18174, 72978, 216393, 217705, 241075"
"mmu-miR-380-3p","66109, 21927, 52389, 52389, 27055, 12912, 382639, 227746, 100465, 66583, 66583, 12951, 12951, 209707, 70640, 106064, 74718, 18128, 56442, 102058, 52717, 110446, 66952, 338354, 15980, 18130, 320581, 20358"
"mmu-miR-380-5p","67391, 66190, 27377, 69774, 66874, 215690, 241556, 19326, 243219, 19267"
"mmu-miR-381-3p","12064, 67966, 208967, 259051, 12370, 11434, 72128, 215627, 209760, 209760, 21682, 21419, 24063, 229782, 114713, 58235, 18768, 18162, 83814, 17877, 17777, 78908, 67367, 15220, 14066, 330409, 320438, 77128, 338354, 98732, 12572, 22339, 70827, 53625, 18708, 18708, 68026, 68026, 68026, 71777, 56367, 266632, 16192, 210973, 72230, 408067, 268741"
"mmu-miR-382-3p","11846, 74125"
"mmu-miR-382-5p","68668, 72154, 72154, 72154, 72154, 76626, 98386, 30956, 83674, 66701, 338364, 238276, 65246, 66526, 232217"
"mmu-miR-383-3p","434008"
"mmu-miR-383-5p","5937, 56379, 20742, 214240, 234912, 70432, 83557"
"mmu-miR-384-3p","15183, 270669, 270669, 270669, 270669, 270669, 270669, 67972, 67972, 76509, 76509, 76509, 57752, 57752, 67731, 67731, 11938, 269788, 74256, 224997, 12014, 15417, 66109, 64113, 14751, 100233175, 78688, 623781, 78252, 68371, 66684, 17913, 15277, 12929, 80976"
"mmu-miR-384-5p","18667, 93697, 67943, 71793, 16182, 16182, 72338, 72338, 72338, 72404, 28185, 20474, 56437, 18021, 76055, 15410, 229707, 72345, 244745, 217882, 217882, 217882, 66787, 269870, 72549, 72549, 217303, 217303, 245595, 213988, 213988, 213988, 110417, 13807, 65086, 65086, 72238, 12326, 20501, 69709, 75729, 69562, 18787, 26356, 22750, 12977, 76367"
"mmu-miR-3960","19092"
"mmu-miR-3961","66950, 66950, 14218, 14218, 14218, 18073, 55982, 74011, 74011, 233056, 67902, 73137, 14593, 22640, 320587, 381199, 171286, 170799, 107751, 68988, 230801, 11435, 208665, 100233175, 223970, 240697, 65246, 170740, 68549, 381695, 76886, 140917, 380702, 330503, 27275, 319636, 407812"
"mmu-miR-3962","77766, 320802, 235633, 64436"
"mmu-miR-3963","240064, 66296, 242523, 227929, 227929, 432870, 432870, 14634, 71774"
"mmu-miR-3964","245670, 232441, 75767, 75767, 75767, 19247, 77771, 114893, 67201, 80517, 12326, 24015, 240327, 319636"
"mmu-miR-3965","12155, 94227, 319909, 13510, 227195, 30930, 66771, 242705"
"mmu-miR-3966","107767, 107767, 107767, 107767, 15571, 56291, 71801, 73137, 52717, 22414, 54326, 212547, 19245, 78651, 70574"
"mmu-miR-3967","109050, 109050, 109050, 109050, 109050, 19646, 67972, 230837, 14128, 243743, 13807, 260409, 78619, 70591, 76799, 338354"
"mmu-miR-3968","229801, 105387, 73212, 73212, 73212, 73212, 73212, 110593, 110593, 110593, 18027, 380916, 74559, 269275, 269275, 22025, 22324, 237988, 494504, 242860"
"mmu-miR-3969","77219, 57752, 57752, 83814, 387285, 14807, 14807, 14807, 22134, 192196, 67016, 66109, 12487, 56307, 22648, 270066, 70291, 26424, 19245, 12729"
"mmu-miR-3970","241311, 69863, 52463, 268481, 110417, 12950, 74182, 207785, 108841, 23821"
"mmu-miR-3971","71146, 71146, 71146, 14071, 14071, 14071, 21388, 21388, 21388, 211612, 211612, 75415, 21645, 232855, 70428, 56772, 227632, 15438, 13877, 13876, 102545, 93674, 12729, 30946, 403185, 72543, 213452, 12050, 216136, 14784, 99412, 13654, 66396, 494504, 242860, 93686, 19271, 384569, 13390, 77697"
"mmu-miR-409-3p","319530, 71889, 100182, 100182, 22754, 22754, 20603, 219257, 230824, 330369, 67897, 224792, 59050, 15015, 330938"
"mmu-miR-409-5p","66873, 66873, 66873, 110197, 192897, 208292, 227526, 59044"
"mmu-miR-410-3p","21859, 18028, 667118, 243085, 74569, 67888, 21412, 171286, 20423, 54354, 243819, 18997, 242377, 18641, 18641, 93888, 78914, 16009, 74318, 14957, 666926, 53320, 73942, 629147, 12944, 100182, 320204, 67467, 228880, 52397, 269800, 22661, 22682, 227693, 209032, 22415, 22411, 234135, 98910, 69863, 83925, 26946, 72745, 21780, 21678, 21416, 21387, 20977, 20744, 76742, 66313, 20541, 26570, 24060, 
80886, 70432, 245670, 68718, 19713, 207181, 226525, 74334, 19211, 18933, 241638, 232314, 54712, 18793, 18768, 269424, 18552, 219257, 76303, 231042, 70078, 75805, 380969, 17754, 77015, 76055, 107065, 231506, 73158, 320858, 320858, 16597, 319909, 67143, 15902, 15396, 15247, 192231, 15117, 230824, 23888, 14367, 14362, 319636, 80903, 72194, 212943, 111173, 111173, 111173, 328572, 15572, 13665, 13393, 
233490, 26895, 66365, 12417, 319996, 12313, 11941, 218639, 228482, 68169, 74485, 72003, 109552, 13476, 269955, 66254, 67393, 100515, 97064, 70827, 214133, 20661, 12395, 18792, 18213, 17974, 70122, 12296, 68743, 68743, 68743, 74159, 66714, 18016, 20666, 18130, 52696, 66654, 245450, 108797, 27049, 74132, 99887, 12515, 170737, 320634, 26365, 269473, 108078, 66753"
"mmu-miR-410-5p","16193"
"mmu-miR-411-3p","11898"
"mmu-miR-411-5p","54525, 54525, 54525, 54525, 54670, 66223, 104859, 104859, 320129, 23850, 622629, 12729, 72585"
"mmu-miR-412-3p","381832, 16876, 52150, 14121, 66959, 81489, 81489, 81489, 81489, 109880, 109880, 408067, 20538, 20538, 68421, 225743, 74549, 74549, 13709, 13709, 68606, 68606, 68606, 240063, 17135, 320209, 66396, 75302, 18117"
"mmu-miR-412-5p","73158, 100041574"
"mmu-miR-421-3p","75909, 75909, 75909, 75909, 75909, 235527, 18133, 20605, 20605, 59009, 319817, 68693, 545622, 21413, 67096, 225631, 213056, 240613, 330788, 225870, 330660, 330863, 214931, 12489, 71599, 68250, 23410"
"mmu-miR-421-5p","68943"
"mmu-miR-423-3p","69179, 270066, 12862"
"mmu-miR-423-5p","22401"
"mmu-miR-425-5p","52837, 26936, 67515, 106583, 14219, 329872, 76614, 68441, 239554, 67125, 70296, 228602, 72149, 20423, 68097, 17920, 241201, 226781, 19270, 225876, 67886, 11539, 108645, 231470, 66771, 78651, 17957, 240034, 330788, 22031, 109624, 67044, 107476, 237615, 18197, 67246, 17210, 219189, 106869, 22701, 272589, 12727, 75212, 243272, 110959, 11841, 14399, 28169, 233033, 240832, 18108, 30795, 94190, 72993, 
474156, 52609, 240726, 70417, 226442, 20273, 223455, 16589, 210933, 18949, 75612, 20713, 12753, 67698, 17222, 22253, 67792, 170738, 244585, 67040, 17385, 20257, 67684, 14609, 16504, 22782, 12339, 21847, 21974, 11909, 227195, 77929, 83946, 140919, 56758, 269784, 11931, 241311, 67579, 235461, 15904, 54418, 99982, 104318, 56876, 54673, 20338, 14697, 14269, 12015, 20692, 14681, 70385, 16796, 66923, 
27374, 12534, 353156, 215085, 56177, 93888, 109154, 268880, 94282, 243780, 225908, 101809, 52430, 69605, 234663, 20334, 231821, 16195, 93687, 76491, 319955, 70834, 208846, 19053, 18789, 19122, 208748, 14401, 14806, 22343, 14457, 545622, 106064, 110521, 218613, 67872, 108089, 71452, 28240, 240442, 19271, 76498, 213582, 215449, 238266, 19775, 14007, 17755, 17258, 76740, 20662, 23859, 78521, 21923, 
26570, 320713, 228061, 72033, 19134, 170718, 66964, 16574, 53330, 70382, 54393, 72685, 104082, 56205, 74340, 29877, 17155, 69981, 23792, 54004, 93736, 13193, 76376, 64378, 228033, 228033, 18415, 244349, 18472, 109151, 23893, 331461, 277414, 77097, 227541, 381820, 60599, 574402, 140740, 19206, 19108, 12929, 11842, 20614, 231876, 106707, 12371, 106504, 72927, 67437, 320541, 14168, 320506, 105171, 
212390, 16502, 235281, 399548, 232539, 14815, 74026, 19655, 209630, 76982, 66573, 67229, 241308, 320840, 268934, 18209, 69727, 217337, 110355, 319317, 407823, 241694, 18389, 66209, 19247, 56324, 20539, 105504, 219094, 20530, 66223, 18479, 21685, 13244, 74521, 67979, 280645, 99738, 228071, 22240, 235300, 330323, 13682, 21812, 19317, 108937, 16594, 68215, 244867, 14226, 11496, 16002, 72759, 217351, 
11793, 20265, 13131, 13134, 242083, 320360, 99887, 78100, 14199, 69538, 18767, 73124, 229715, 56195, 52615, 78937, 12212, 20191, 21813, 107767, 320706, 11735, 17389, 14897, 58227, 226470, 80751, 67760, 76425, 83921, 12040, 14800, 109676, 68728, 16573, 14270, 98660, 27373, 67150, 13876, 231801, 15465, 53970, 78339, 20255, 16513, 105559, 239408, 14299, 232370, 66995, 11303, 11419, 19087, 74996, 
109093, 338337, 232333, 53872, 382867, 286940, 18514, 71770, 232878, 50876, 232164, 230316, 19330, 69938, 70546, 11783, 74385, 237010, 74570, 330286, 68002, 69823, 241263, 27059, 269473, 215708, 227399, 21366, 108655, 99031, 237542, 232023, 380711, 67245, 70122, 226856, 19777, 11946, 78832, 226751, 109905, 14405, 17279, 18708, 77569, 106585, 64009, 26987, 240263, 51886, 226551, 216965, 20658, 
11789, 232813, 50770, 18751, 21898, 60596, 28185, 22628, 21888, 68801, 108946, 108946, 108946, 108946, 22688, 69821, 69821, 74051, 74051, 268706, 268706, 434008, 216119, 94253, 229776, 224997, 76338, 13527, 100170401, 213402, 112406, 74915"
"mmu-miR-429-3p","21417, 21417, 21417, 21417, 21417, 24136, 24136, 24136, 24136, 17756, 234686, 234686, 234686, 234686, 20444, 14957, 14957, 14957, 14957, 12905, 320213, 320213, 68718, 98711, 54712, 18768, 270086, 270086, 269702, 269702, 17309, 67143, 236790, 17765, 71375, 78748, 328274, 76809, 72281, 12043"
"mmu-miR-431-5p","353326, 16880, 240047, 240047, 68152, 98766, 98766, 76789, 76367, 55994, 55994, 22599, 72129, 72129, 67096, 23827, 76916, 76916, 239719, 67433, 67433, 57776, 20017, 235132, 235293, 243382, 56738, 56738, 243312, 73680, 326623, 224344, 68852, 68304, 12267, 11832, 69576, 108800, 320541, 74442, 73720, 83382, 320213, 19727, 216134, 224617, 230751, 67219, 52150, 216820, 14702, 381990, 140499, 320435, 
240038, 68524, 18475, 105372, 14583, 13807, 13617"
"mmu-miR-432","75304, 75304, 75304, 235379, 235132, 226751, 56284, 234733, 83382, 78784"
"mmu-miR-433-3p","353326, 117149, 232217, 22222, 13649, 66766, 66766, 66766, 66766, 72195, 100048884, 226757, 56367, 170755, 20503, 78581, 140792, 26889"
"mmu-miR-433-5p","353326"
"mmu-miR-434-3p","353326, 13003, 12387, 22755, 55943, 55943, 381373, 229782, 272031, 239857, 239857, 94246, 71704, 55994, 55994, 233406, 233406, 68371, 94352, 380732, 11605, 11605, 12765, 20911, 66491, 100233208, 71820, 71820, 382074, 382074, 226025, 54562, 50786, 12212, 71508, 12370, 64113, 269604, 245474, 66493, 432628, 268297, 545938, 230738, 276770"
"mmu-miR-434-5p","353326"
"mmu-miR-448-3p","76184, 76184, 76184, 76184, 76184, 22754, 22754, 22421, 213988, 21892, 245572, 16372, 16002, 16002, 230824, 68655, 58861, 69131, 69131, 69131, 66787, 57781, 66396, 432442, 20511, 20511, 50758, 103967, 20338, 16192, 118446, 22779, 382867, 245368, 21933, 17969"
"mmu-miR-448-5p","105387, 217351, 217351, 16784, 214897, 21375, 60344, 78581, 380614, 140792, 381406, 626848, 628308, 68564"
"mmu-miR-449a-3p","16828"
"mmu-miR-449a-5p","12443, 12043, 12043, 242705, 13557, 17869, 67390, 109294, 109294, 13423, 69576, 69576, 80982, 381605, 72325, 22221, 232813, 22628, 20447, 56533, 20933, 17281, 20352, 17193, 99151, 232946, 381694, 68524, 28105, 320541, 13589, 52892, 19744, 19326, 23988, 13828, 72102, 70454, 17064, 105522, 269870, 108943, 170755, 94218, 244713, 73225, 19025, 241915, 16842"
"mmu-miR-449b","67390, 109294, 109294, 13423, 69576, 69576, 80982, 381605, 72325, 22221, 232813, 22628, 20447, 56533, 20933, 17281, 20352, 17193, 99151, 232946, 381694, 68524, 28105, 320541, 13589, 52892, 19744, 19326, 23988, 13828, 72102, 70454, 17064, 105522, 269870, 108943, 170755, 94218, 244713, 73225, 19025, 241915"
"mmu-miR-449c-5p","67390, 109294, 109294, 13423, 69576, 69576, 80982, 381605, 72325, 22221, 232813, 22628, 20447, 56533, 20933, 17281, 20352, 17193, 99151, 232946, 381694, 68524, 28105, 320541, 13589, 52892, 19744, 19326, 23988, 13828, 72102, 70454, 17064, 105522, 269870, 108943, 170755, 94218, 244713, 73225, 19025, 241915"
"mmu-miR-450a-5p","74201, 65112, 63953"
"mmu-miR-450b-3p","59032, 246791, 240047, 240047, 21771, 81535, 18027, 320265, 12929, 107272, 19116, 78797, 14645, 67272, 19338, 75210, 18457, 235132, 110911, 22401, 13024, 77877, 17196, 15975"
"mmu-miR-450b-5p","18511, 209224, 237754, 75796, 494448, 29865, 29865, 29865, 56697, 56697, 56697, 17355, 215693, 12394, 12394, 53896, 53896, 64144, 20868, 114565, 13003, 68053, 56381, 70974, 433287, 12561, 209448, 381280, 13518, 329506, 16179, 53323, 15278, 18127, 26918, 214489, 14007, 225339, 20338, 78255, 18150, 100039795, 208449, 12014, 75729, 100532, 546336, 18616, 240087, 71755"
"mmu-miR-451a","17869, 22631, 230316, 94093, 81702, 22065, 21835, 77569, 14679, 14545, 242083, 98415, 381338, 210274, 18201, 11798, 24010, 14667, 234733, 67070, 20623, 107939, 242443, 218850, 22644, 15213, 215008, 23797, 11864, 214597, 20977, 20273, 11909, 78937, 65945, 23964, 99633, 226016, 106064, 106064, 21824, 104725, 71778, 70885, 72895, 105787, 104371, 12283, 12283, 12283, 52397, 4282, 68839, 15900
"
"mmu-miR-452-3p","18028, 75909, 75909, 75909, 75909, 75909, 78787, 223870, 74480, 209707, 209707, 209707, 13845, 13845, 13845, 13845, 13845, 13714, 27373, 27373, 27373, 74252, 75423, 70508, 22427, 214968, 53323, 66830, 14007, 17764, 272538, 434156, 71755, 68184, 110948, 70527, 17444, 64424"
"mmu-miR-452-5p","54371, 54371, 12398, 18094, 12394, 12394, 15444, 60344, 212892, 74528, 235907, 12064, 21645, 245174, 234686, 57750"
"mmu-miR-453","71508, 233406, 233406, 68371, 70645, 94067, 94352, 94352, 12765, 20911, 75767, 66491, 100233208, 11605, 71820, 71820, 382074, 382074, 116939, 64113, 27762, 432628, 66684, 268297"
"mmu-miR-455-3p","14004, 71597, 21408, 208151, 50935, 75841, 52150, 19106, 13654, 64297, 12393"
