"entrez","wpids"
"56550","WP519"
"56551","WP412"
"56613","WP65"
"56615","WP1251, WP412"
"56632","WP57"
"56636","WP2841, WP339, WP523"
"56637","WP1261, WP151, WP1560, WP1763, WP2074, WP2075, WP2292, WP246, WP265, WP2841, WP297, WP317, WP339, WP373, WP387, WP403, WP539, WP65, WP723, WP85"
"56696","WP1396, WP41"
"56697","WP232"
"56716","WP2841"
"56717","WP1261, WP1560, WP1763, WP2084, WP2841, WP339, WP3675, WP3855, WP450, WP488, WP65"
"56720","WP662, WP79"
"56726","WP572"
"56744","WP2292"
"56752","WP79"
"56758","WP310, WP447"
"56773","WP1251"
"56791","WP3638"
"56792","WP407"
"56805","WP723"
"56811","WP3663"
"56838","WP2292"
"56847","WP1259"
"56858","WP189"
"56861","WP1397, WP189"
"56878","WP310"
"57246","WP2067"
"57251","WP189"
"57252","WP1396"
"57253","WP1396"
"57254","WP1396"
"57257","WP2292, WP3626, WP572, WP6"
"57258","WP1763"
"57260","WP1396, WP41"
"57264","WP447"
"57265","WP1396, WP1560, WP339, WP3857, WP403, WP41, WP539, WP723"
"57266","WP2292"
"57272","WP1397"
"57278","WP1763"
"57279","WP1269, WP401"
"57294","WP163, WP310"
"57296","WP519"
"57317","WP310"
"57320","WP310, WP3638"
"57321","WP1246, WP1983"
"57349","WP2292"
"57376","WP246"
"57385","WP1396, WP189, WP207"
"57423","WP1248, WP295"
"574402","WP1396"
"57441","WP150"
"574417","WP1396"
"57442","WP3625"
"57750","WP265"
"57751","WP246, WP79"
"57783","WP246, WP572"
"57808","WP163"
"57810","WP2910"
"57811","WP1396, WP189"
"57837","WP310"
"57875","WP2316"
"57913","WP2087, WP2902"
"57915","WP2841"
"58175","WP385, WP553"
"58182","WP1396, WP41"
"58194","WP407, WP572"
"58198","WP1763, WP539"
"58203","WP310"
"58214","WP1270"
"58217","WP3626"
"58218","WP3626"
"58223","WP441"
"58245","WP1397, WP1398"
"58250","WP1251, WP1270, WP2432"
"58801","WP1254, WP2087, WP2902"
"58810","WP1251"
"58861","WP1396, WP189, WP41"
"58875","WP662"
"58909","WP3632"
"58988","WP163, WP2841, WP373, WP65"
"58992","WP449, WP460"
"59001","WP2185"
"59004","WP1763, WP539"
"59009","WP298"
"59013","WP2910, WP310"
"59016","WP1763"
"59021","WP2841"
"59024","WP1763"
"59027","WP447"
"59031","WP1251"
"59032","WP2841"
"59069","WP216"
"59079","WP1256, WP488"
"59092","WP310"
"59093","WP310"
"59287","WP2075, WP265, WP29"
"59289","WP1396, WP189"
"595136","WP1248, WP295"
"60322","WP1251"
"60365","WP310"
"60406","WP265"
"60525","WP1252, WP1269, WP336"
"60595","WP216"
"60596","WP2185, WP385"
"606496","WP151, WP2292, WP317, WP373"
"619547","WP163"
"619883","WP108, WP163, WP246"
"621697","WP163, WP310"
"622434","WP2910"
"623474","WP1258"
"625249","WP108, WP1251, WP1272, WP1273, WP164, WP1770, WP730"
"625281","WP108, WP163, WP246"
"625328","WP1763"
"628779","WP1251"
"632268","WP310"
"63857","WP1259"
"63913","WP1763"
"63953","WP493"
"63954","WP1259"
"64058","WP1763, WP2902"
"64095","WP1397, WP189"
"64143","WP572"
"64209","WP544"
"64214","WP385, WP553"
"64292","WP1272, WP1273, WP318"
"64297","WP1396, WP327"
"64337","WP2292, WP232, WP2841, WP385, WP553"
"64340","WP310"
"64378","WP1397, WP41"
"64379","WP41"
"64385","WP79"
"64424","WP2185, WP246"
"64450","WP1397"
"64580","WP1251"
"64602","WP1596"
"64652","WP1246"
"64654","WP238, WP339, WP523"
"64685","WP450"
"64704","WP3638"
"64898","WP447"
"64899","WP447"
"64918","WP1770"
"64930","WP2841, WP65"
"65079","WP1763, WP2432"
"65086","WP1396, WP2841"
"65100","WP2074"
"65945","WP1983"
"65956","WP2292"
"65964","WP493"
"65967","WP108"
"65969","WP1763"
"66042","WP3652"
"66043","WP1248, WP295"
"66046","WP1248, WP295"
"66052","WP295, WP434"
"66055","WP310"
"66066","WP2292, WP232, WP2841, WP385, WP553"
"66085","WP307"
"66091","WP1248, WP295"
"66094","WP310"
"66102","WP2292, WP3625"
"66105","WP519"
"66106","WP216"
"66108","WP1248, WP295"
"66113","WP2316"
"66125","WP310"
"66136","WP2185"
"66142","WP295"
"66152","WP295"
"66164","WP310"
"66171","WP63"
"66176","WP1251"
"66185","WP310"
"66218","WP1248, WP295"
"66230","WP310"
"66234","WP103"
"66277","WP2872, WP447"
"66290","WP454"
"66317","WP1763"
"66340","WP2075, WP265"
"66354","WP1983, WP265, WP29"
"66355","WP2185"
"66358","WP2185"
"66377","WP1248, WP295"
"66384","WP310"
"66401","WP2185"
"66405","WP310"
"66410","WP1263"
"66413","WP246, WP519"
"66414","WP295"
"66416","WP1248, WP295"
"66419","WP310"
"66420","WP1244, WP2185, WP567"
"66427","WP1274"
"66438","WP1596"
"66446","WP310"
"66447","WP1251"
"66464","WP1244, WP567"
"66475","WP163, WP310"
"66480","WP163"
"66481","WP163"
"66489","WP163"
"66491","WP2185"
"66492","WP310"
"66495","WP295"
"664969","WP108, WP163, WP246"
"66513","WP1560, WP246, WP37, WP493"
"66576","WP295"
"66585","WP310"
"66593","WP1254"
"66594","WP295"
"66599","WP310"
"666168","WP2316"
"66645","WP310"
"66646","WP63"
"66656","WP307"
"66660","WP310"
"666642","WP163"
"66671","WP1244, WP413, WP567"
"66679","WP310"
"666790","WP163"
"66681","WP1241, WP2185"
"66694","WP295"
"667034","WP2185"
"66704","WP310"
"66713","WP339"
"66724","WP246"
"66725","WP3638"
"667250","WP1763"
"66786","WP189, WP41"
"667992","WP1396"
"66810","WP310"
"668218","WP3625"
"66824","WP3625"
"66830","WP1763"
"66836","WP310"
"66853","WP1269, WP386"
"66892","WP310"
"66894","WP1763"
"66916","WP1248, WP295"
"66922","WP523"
"66923","WP1763"
"66925","WP295, WP434, WP662"
"66935","WP265, WP29"
"66940","WP2902"
"66945","WP295, WP434, WP662"
"66979","WP2185"
"66983","WP310"
"66985","WP523"
"66997","WP246, WP519"
"66998","WP519"
"67003","WP295"
"67005","WP2185, WP567"
"67010","WP310"
"67025","WP163, WP310"
"67039","WP310"
"67041","WP543"
"67053","WP310"
"67054","WP2185"
"67065","WP2185, WP567"
"67071","WP65"
"67087","WP539"
"67089","WP519"
"67097","WP163"
"67112","WP2841, WP339, WP523"
"67120","WP310"
"67126","WP1248, WP295"
"67128","WP3638"
"67130","WP1248, WP295"
"67151","WP519"
"67155","WP1763"
"67160","WP307"
"67168","WP1396, WP207, WP2841"
"67177","WP150"
"67184","WP572"
"67186","WP163"
"671878","WP662"
"67197","WP310"
"67204","WP307"
"67207","WP310"
"67225","WP310"
"67229","WP310"
"67245","WP37"
"67248","WP163, WP310"
"67264","WP1248"
"67273","WP1248, WP295"
"67281","WP163, WP310"
"67296","WP407"
"67300","WP297, WP407"
"67305","WP1770"
"67332","WP310"
"67337","WP310"
"67384","WP1496, WP246"
"67390","WP310"
"67399","WP1243"
"67418","WP310"
"67427","WP163, WP310"
"67434","WP310"
"67442","WP1259"
"67444","WP310"
"67452","WP318"
"67456","WP310"
"67460","WP1269, WP336"
"67464","WP2185"
"67465","WP310"
"67470","WP1259"
"67486","WP2185"
"67512","WP386, WP447"
"67530","WP295"
"67543","WP310"
"67549","WP1397, WP1398"
"67553","WP1251"
"67579","WP310"
"67603","WP493"
"67605","WP2841"
"67667","WP310"
"67671","WP163, WP310"
"67680","WP295, WP434"
"677010","WP108, WP163, WP246"
"67703","WP2573"
"67710","WP1244, WP2185, WP310, WP567"
"67717","WP1269, WP386"
"67742","WP3625"
"67760","WP1270"
"67771","WP523"
"67800","WP386"
"67834","WP434"
"67842","WP310"
"67847","WP3638"
"67856","WP336"
"67861","WP1251"
"67865","WP385, WP553"
"67874","WP2902"
"67877","WP1251"
"67889","WP310"
"67891","WP163, WP246"
"67895","WP1246"
"67897","WP310"
"67916","WP386"
"67920","WP310"
"67936","WP310"
"67942","WP1248, WP295"
"67945","WP163"
"67949","WP310"
"67958","WP310"
"67959","WP310"
"67963","WP3625"
"67967","WP1258, WP150, WP2185"
"67972","WP1983, WP553"
"67996","WP310"
"68010","WP113"
"68011","WP310"
"68035","WP310"
"68052","WP163, WP246, WP310"
"68055","WP1248, WP295"
"68092","WP310"
"68094","WP246"
"68098","WP2902"
"68135","WP307"
"68151","WP1397, WP1398"
"68153","WP1244, WP567"
"68165","WP310"
"68172","WP310"
"68193","WP163"
"68194","WP295"
"68195","WP310"
"68197","WP1248, WP295"
"68198","WP1248, WP295"
"68202","WP1248, WP295"
"68214","WP1251"
"68219","WP310"
"68240","WP150, WP413"
"68262","WP386"
"68263","WP157, WP434"
"68272","WP310"
"68275","WP1257, WP1258, WP150, WP413"
"68278","WP310"
"68280","WP310"
"68312","WP1251, WP164"
"68342","WP1248, WP295"
"68349","WP1248, WP295"
"68365","WP2841"
"68375","WP1248, WP295"
"68379","WP310"
"68393","WP386"
"68396","WP1251"
"68428","WP2902"
"68436","WP163"
"68465","WP683"
"68473","WP2904"
"68479","WP310"
"68526","WP1397, WP1398"
"68581","WP310"
"68585","WP2432"
"68598","WP310"
"68603","WP103"
"68652","WP246, WP37, WP493, WP544, WP88"
"68671","WP1770, WP1771"
"68705","WP1244, WP567"
"68738","WP662"
"68744","WP310"
"68879","WP310"
"68943","WP3638"
"68947","WP1251"
"68961","WP317"
"68981","WP310"
"69008","WP2841"
"69077","WP519"
"69083","WP1251"
"69192","WP310"
"69207","WP310"
"69227","WP108"
"69241","WP2185"
"69253","WP493"
"69263","WP150"
"69296","WP1396, WP189, WP207, WP41"
"69379","WP449"
"69408","WP310"
"69583","WP2432"
"69585","WP1596, WP3673"
"69597","WP310"
"69606","WP435"
"69639","WP310"
"69719","WP1763, WP662"
"69721","WP246"
"69724","WP310"
"69745","WP1258, WP150, WP2185"
"69833","WP1244, WP2185"
"69870","WP2185"
"69875","WP1248"
"69878","WP310"
"69890","WP1763"
"69920","WP1244, WP2185, WP567"
"70024","WP150"
"70044","WP310"
"70052","WP310"
"70086","WP1396, WP3632"
"70233","WP310"
"70247","WP246"
"70248","WP310"
"70261","WP2075"
"70315","WP1244, WP2074"
"70316","WP295"
"70333","WP246"
"70355","WP327"
"70405","WP2075"
"70408","WP2185"
"70428","WP2185, WP567"
"70435","WP2573"
"70439","WP310"
"70456","WP157"
"70495","WP1248"
"70584","WP1261, WP523, WP6, WP85"
"70616","WP310"
"70646","WP1251"
"70693","WP1397"
"70713","WP1397, WP1398"
"70767","WP2910, WP310"
"70771","WP1397"
"70789","WP79"
"70790","WP79"
"70839","WP1396, WP189"
"70881","WP2185"
"70930","WP310"
"70999","WP1251"
"71111","WP41"
"71223","WP1396"
"71367","WP1251"
"71514","WP310"
"71519","WP1251, WP1274"
"71520","WP407"
"71562","WP79"
"71602","WP2573"
"71609","WP1243, WP1254, WP246, WP350"
"71679","WP1248, WP295"
"71684","WP310"
"71701","WP2185"
"71713","WP310"
"71751","WP493, WP65"
"71753","WP3673"
"71766","WP310"
"71773","WP1241"
"71785","WP2841, WP85"
"71787","WP108"
"71797","WP1251"
"71833","WP246"
"71862","WP1397"
"71887","WP723"
"71911","WP543"
"71912","WP216"
"71950","WP1763, WP723"
"71966","WP246"
"71973","WP310"
"71978","WP317, WP387, WP723"
"71984","WP108"
"72017","WP1274"
"72039","WP662"
"72054","WP1251, WP1274, WP310"
"72082","WP79"
"72090","WP2185"
"72094","WP1241, WP1251"
"72117","WP1251"
"72136","WP1251"
"72149","WP2841"
"72151","WP150"
"72157","WP1241, WP2185, WP317"
"72160","WP310"
"72193","WP1254"
"72290","WP310"
"72293","WP723"
"72397","WP310"
"72416","WP246"
"72459","WP310"
"72508","WP246, WP2841, WP298, WP3675, WP387, WP450, WP65"
"72567","WP310"
"72657","WP108"
"72662","WP310"
"72674","WP683"
"72692","WP310"
"72900","WP1248, WP295"
"72930","WP2841, WP317, WP387, WP723"
"72935","WP310"
"72993","WP572"
"73010","WP1397"
"73086","WP246, WP350, WP572, WP65"
"73178","WP2292, WP298, WP572"
"73181","WP1560, WP2067"
"73341","WP523"
"73647","WP6"
"73671","WP1251"
"73693","WP1763"
"73699","WP2841, WP317, WP387, WP723"
"73826","WP310"
"73914","WP37, WP88"
"74011","WP295"
"74025","WP3857"
"74055","WP2573, WP407"
"74108","WP3632"
"74111","WP310"
"74129","WP1770"
"74134","WP1251, WP1274"
"74144","WP3864"
"74147","WP2316, WP401, WP662"
"74153","WP3638, WP519"
"74155","WP572"
"74167","WP2185"
"74178","WP1763"
"74180","WP3632"
"74185","WP317"
"74191","WP1396, WP189"
"74197","WP1244, WP567"
"74198","WP29"
"74205","WP1269, WP2316, WP336, WP401"
"74213","WP310"
"74256","WP246"
"74318","WP1526"
"74326","WP310"
"74340","WP435, WP730"
"74343","WP2841"
"74370","WP2841"
"74414","WP2185"
"74484","WP310"
"74551","WP2316, WP447"
"74747","WP2841"
"74754","WP79"
"74766","WP1763"
"74769","WP1560, WP2292, WP2841, WP298, WP3626, WP450, WP488, WP523, WP572, WP65, WP85"
"74777","WP108"
"75062","WP310, WP544"
"75292","WP232"
"75320","WP1770, WP1771"
"75388","WP310"
"75406","WP1248, WP295"
"75420","WP108, WP310"
"75456","WP2185"
"75475","WP164, WP730"
"75512","WP108, WP1272, WP1273, WP1770"
"75533","WP2185"
"75547","WP232"
"75560","WP1763"
"75617","WP163"
"75669","WP2841, WP523, WP65, WP85"
"75705","WP2841, WP307"
"75710","WP310"
"75747","WP2902"
"75788","WP1763"
"75826","WP539"
"76007","WP1763"
"76025","WP2185"
"76167","WP310"
"76183","WP310"
"76206","WP1397, WP1398, WP41"
"76263","WP1251"
"76267","WP1272"
"76281","WP539"
"76282","WP240"
"76408","WP431"
"76448","WP3625"
"76507","WP79"
"76509","WP1763"
"76522","WP310"
"76572","WP310"
"76589","WP246"
"76626","WP310"
"76707","WP1983"
"76784","WP246"
"76804","WP1763"
"76808","WP163"
"76846","WP310"
"76854","WP1244, WP1396, WP189"
"76884","WP523"
"76893","WP1763"
"76897","WP310"
"76936","WP310"
"76938","WP310"
"76952","WP2185"
"76969","WP1251"
"76974","WP2185"
"77045","WP246"
"77134","WP310"
"77337","WP495"
"77411","WP310"
"77559","WP317"
"77578","WP539"
"77579","WP523"
"77596","WP1397"
"77604","WP310"
"77683","WP1763, WP300, WP435"
"77766","WP1763"
"77951","WP1251, WP1274"
"77974","WP1259"
"78070","WP2316"
"78134","WP1396, WP207, WP2841"
"78249","WP1397, WP41"
"78284","WP2841"
"78294","WP163"
"78304","WP310"
"78308","WP1397, WP1398"
"78330","WP1248, WP295"
"78388","WP3979"
"78405","WP493"
"78416","WP3625"
"78560","WP1397"
"78600","WP2185"
"78655","WP307"
"78784","WP310"
"78801","WP2185"
"78826","WP1396"
"78920","WP434, WP662"
"78929","WP2185, WP567"
"78943","WP2075"
"79059","WP2185"
"79221","WP1560, WP2074"
"79235","WP1259"
"79264","WP1246"
"80290","WP1397, WP41"
"80706","WP1397, WP189"
"80719","WP3625"
"80794","WP1261, WP572, WP65"
"80795","WP108, WP1272, WP1273"
"80796","WP2075"
"80837","WP65"
"80857","WP2841, WP339, WP523"
"80859","WP246"
"80883","WP1983"
"80885","WP1396, WP189"
"80901","WP1396, WP2292, WP234"
"80903","WP2841, WP339, WP523"
"80904","WP29"
"80910","WP1397, WP41"
"80911","WP2316"
"80912","WP310"
"80913","WP310"
"80978","WP1397, WP41"
"81006","WP1397, WP189"
"81010","WP41"
"81011","WP41"
"81012","WP41"
"81013","WP41"
"81014","WP41"
"81015","WP41"
"81016","WP41"
"81017","WP41"
"81601","WP10, WP1763"
"81877","WP2841, WP85"
"81879","WP1763"
"81898","WP310"
"81906","WP1251, WP1274"
"83382","WP3626"
"83397","WP232"
"83398","WP1251"
"83410","WP310"
"83433","WP3626"
"83486","WP310"
"83675","WP310"
"83767","WP523"
"83770","WP1397"
"83771","WP1397"
"83813","WP85"
"83814","WP1763"
"83924","WP1397, WP1398"
"83961","WP1261"
"83995","WP2316, WP441"
"83996","WP2316"
"84111","WP1397, WP189"
"84112","WP1396, WP189"
"84506","WP1596, WP3673"
"84653","WP2852"
"85030","WP1254"
"93671","WP2271"
"93686","WP310"
"93687","WP539"
"93690","WP189"
"93691","WP447"
"93728","WP310"
"93732","WP2316"
"93735","WP339, WP3857, WP403, WP723"
"93742","WP2292"
"93746","WP1396, WP327"
"93747","WP1269, WP2318, WP336, WP79"
"93759","WP2084"
"93762","WP1763"
"93840","WP539"
"93841","WP519"
"93871","WP310"
"93896","WP1396, WP456"
"93897","WP403"
"93960","WP1763, WP539, WP723"
"94041","WP2185"
"94093","WP1763"
"94112","WP2084"
"94176","WP2292"
"94180","WP2316"
"94185","WP1254"
"94187","WP113, WP2872"
"94191","WP310"
"94215","WP1241"
"94216","WP2841, WP85"
"94222","WP2074"
"94226","WP1396, WP41, WP57"
"94230","WP310"
"94284","WP1251, WP1264, WP475"
"94332","WP1983"
"96979","WP318"
"97064","WP447"
"97122","WP1253"
"97212","WP1269, WP401"
"97908","WP572"
"98256","WP1272, WP1273"
"98388","WP1251"
"98432","WP2841"
"98685","WP310"
"98711","WP1259"
"98758","WP2910, WP310"
"98910","WP572"
"98932","WP216"
"98956","WP1251"
"98985","WP310"
"99296","WP1396"
"99377","WP1763"
"99470","WP539"
"99571","WP460"
"99586","WP3625"
"99633","WP1396, WP456"
"99712","WP1770, WP1771"
"99730","WP1244, WP567"
"99982","WP1763"
